date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2004-01-02,,,,,
2004-01-05,,,,,
2004-01-06,,,,,
2004-01-07,,,,,
2004-01-08,,,,,
2004-01-09,,,,,
2004-01-12,,,,,
2004-01-13,,,,,
2004-01-14,,,,,
2004-01-15,,,,,
2004-01-16,,,,,
2004-01-19,,,,,
2004-01-20,,,,,
2004-01-21,0.0007,0.0015,1869.51,1861.86,1860.72
2004-01-22,0.0006,0.0014,1871.59,1863.94,1862.8
2004-01-23,0.0006,0.0014,1872.72,1865.07,1863.92
2004-01-26,0.0005,0.0013,1874.81,1867.15,1866.01
2004-01-27,0.0005,0.0013,1875.94,1868.28,1867.14
2004-01-28,0.0003,0.0011,1878.98,1871.32,1870.18
2004-01-29,0.0004,0.0012,1879.15,1871.5,1870.36
2004-01-30,0.0004,0.0012,1880.28,1872.63,1871.48
2004-02-02,0.0005,0.0013,1880.45,1872.81,1871.66
2004-02-03,0.0007,0.0015,1879.67,1872.03,1870.89
2004-02-04,0.0007,0.0015,1880.8,1873.16,1872.02
2004-02-05,0.0007,0.0015,1881.93,1874.3,1873.15
2004-02-06,0.0007,0.0015,1883.06,1875.43,1874.28
2004-02-09,0.0007,0.0015,1884.19,1876.56,1875.41
2004-02-10,0.0008,0.0016,1884.37,1876.74,1875.6
2004-02-11,0.0007,0.0015,1886.46,1878.83,1877.68
2004-02-12,0.0006,0.0014,1888.55,1880.92,1879.77
2004-02-13,0.0006,0.0014,1889.69,1882.06,1880.9
2004-02-16,0.0006,0.0014,1890.82,1883.19,1882.04
2004-02-17,0.0005,0.0013,1892.92,1885.29,1884.14
2004-02-18,0.0005,0.0013,1894.06,1886.43,1885.28
2004-02-19,0.0005,0.0013,1895.2,1887.57,1886.42
2004-02-20,0.0006,0.0014,1895.39,1887.76,1886.61
2004-02-25,0.0006,0.0014,1896.53,1888.91,1887.75
2004-02-26,0.0006,0.0014,1897.67,1890.05,1888.9
2004-02-27,0.0006,0.0014,1898.82,1891.2,1890.04
2004-03-01,0.0007,0.0015,1899.0,1891.39,1890.23
2004-03-02,0.0006,0.0014,1901.1,1893.48,1892.33
2004-03-03,0.0007,0.0015,1901.29,1893.68,1892.52
2004-03-04,0.0007,0.0015,1902.43,1894.82,1893.67
2004-03-05,0.0007,0.0015,1903.58,1895.97,1894.81
2004-03-08,0.0007,0.0015,1904.72,1897.12,1895.95
2004-03-09,0.0007,0.0015,1905.87,1898.26,1897.1
2004-03-10,0.0007,0.0015,1907.02,1899.41,1898.25
2004-03-11,0.0007,0.0015,1908.16,1900.56,1899.4
2004-03-12,0.0008,0.0016,1908.36,1900.76,1899.6
2004-03-15,0.0008,0.0016,1909.51,1901.91,1900.75
2004-03-16,0.0008,0.0016,1910.65,1903.06,1901.9
2004-03-17,0.0009,0.0017,1910.85,1903.26,1902.1
2004-03-18,0.0009,0.0017,1911.98,1904.4,1903.24
2004-03-19,0.0009,0.0017,1913.12,1905.53,1904.38
2004-03-22,0.0009,0.0017,1914.25,1906.67,1905.52
2004-03-23,0.0009,0.0017,1915.39,1907.81,1906.66
2004-03-24,0.001,0.0018,1915.59,1908.01,1906.86
2004-03-25,0.001,0.0018,1916.73,1909.16,1908.0
2004-03-26,0.001,0.0018,1917.87,1910.3,1909.15
2004-03-29,0.001,0.0018,1919.02,1911.45,1910.29
2004-03-30,0.0011,0.0019,1919.21,1911.65,1910.49
2004-03-31,0.0012,0.002,1919.41,1911.85,1910.69
2004-04-01,0.0012,0.002,1920.56,1913.0,1911.84
2004-04-02,0.0014,0.0022,1919.81,1912.27,1911.11
2004-04-05,0.0014,0.0022,1920.96,1913.42,1912.26
2004-04-06,0.0018,0.0026,1918.33,1910.81,1909.65
2004-04-07,0.0032,0.004,1906.34,1898.88,1897.71
2004-04-08,0.0037,0.0045,1902.83,1895.39,1894.22
2004-04-12,0.0035,0.0043,1905.85,1898.4,1897.23
2004-04-13,0.0036,0.0044,1906.07,1898.63,1897.46
2004-04-14,0.0035,0.0043,1908.16,1900.71,1899.54
2004-04-15,0.0035,0.0043,1909.29,1901.85,1900.7
2004-04-16,0.0039,0.0047,1906.71,1899.29,1898.14
2004-04-19,0.0039,0.0047,1907.86,1900.43,1899.28
2004-04-20,0.004,0.0048,1908.07,1900.66,1899.5
2004-04-22,0.004,0.0048,1909.22,1901.8,1900.65
2004-04-23,0.004,0.0048,1910.36,1902.95,1901.8
2004-04-26,0.004,0.0048,1911.51,1904.1,1902.94
2004-04-27,0.0041,0.0049,1911.73,1904.32,1903.17
2004-04-28,0.0041,0.0049,1912.87,1905.47,1904.31
2004-04-29,0.0042,0.005,1913.09,1905.7,1904.54
2004-04-30,0.0044,0.0052,1912.39,1905.0,1903.84
2004-05-03,0.0047,0.0055,1910.76,1903.39,1902.23
2004-05-04,0.0049,0.0057,1910.06,1902.7,1901.54
2004-05-05,0.0053,0.0061,1907.53,1900.18,1899.02
2004-05-06,0.0054,0.0062,1907.76,1900.42,1899.25
2004-05-07,0.0055,0.0063,1907.99,1900.66,1899.49
2004-05-10,0.0056,0.0064,1908.22,1900.89,1899.72
2004-05-11,0.0057,0.0065,1908.45,1901.13,1899.96
2004-05-12,0.0057,0.0065,1909.6,1902.28,1901.11
2004-05-13,0.0057,0.0065,1910.75,1903.44,1902.27
2004-05-14,0.0057,0.0065,1911.9,1904.59,1903.42
