date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2011-01-03,0.0,0.0004,4501.44,4490.37,4488.54
2011-01-04,0.0,0.0004,4503.26,4492.18,4490.36
2011-01-05,0.0,0.0004,4505.07,4494.0,4492.17
2011-01-06,0.0,0.0004,4506.88,4495.81,4493.98
2011-01-07,0.0,0.0004,4508.69,4497.63,4495.8
2011-01-10,0.0,0.0004,4510.51,4499.44,4497.61
2011-01-11,0.0,0.0004,4512.32,4501.26,4499.43
2011-01-12,0.0,0.0004,4514.13,4503.08,4501.24
2011-01-13,0.0,0.0004,4515.95,4504.89,4503.06
2011-01-14,0.0,0.0004,4517.76,4506.71,4504.88
2011-01-17,0.0,0.0004,4519.58,4508.53,4506.7
2011-01-18,0.0,0.0004,4521.4,4510.35,4508.51
2011-01-19,0.0,0.0004,4523.21,4512.17,4510.34
2011-01-20,0.0,0.0004,4525.11,4514.07,4512.16
2011-01-21,0.0,0.0004,4527.01,4515.98,4514.06
2011-01-24,0.0,0.0004,4528.92,4517.88,4515.96
2011-01-25,0.0,0.0004,4530.82,4519.78,4517.86
2011-01-26,0.0,0.0004,4532.72,4521.69,4519.77
2011-01-27,0.0,0.0004,4534.62,4523.59,4521.67
2011-01-28,0.0,0.0004,4536.53,4525.51,4523.58
2011-01-31,0.0,0.0004,4538.44,4527.41,4525.49
2011-02-01,0.0,0.0004,4540.34,4529.32,4527.4
2011-02-02,0.0,0.0004,4542.25,4531.23,4529.31
2011-02-03,0.0,0.0004,4544.16,4533.14,4531.22
2011-02-04,0.0,0.0004,4546.07,4535.06,4533.13
2011-02-07,0.0,0.0004,4547.98,4536.97,4535.05
2011-02-08,0.0,0.0004,4549.89,4538.88,4536.96
2011-02-09,0.0,0.0004,4551.8,4540.8,4538.87
2011-02-10,0.0,0.0004,4553.72,4542.71,4540.78
2011-02-11,0.0,0.0004,4555.63,4544.63,4542.7
2011-02-14,0.0,0.0004,4557.54,4546.55,4544.62
2011-02-15,0.0,0.0004,4559.46,4548.47,4546.53
2011-02-16,0.0,0.0004,4561.38,4550.38,4548.45
2011-02-17,0.0,0.0004,4563.29,4552.31,4550.37
2011-02-18,0.0,0.0004,4565.21,4554.22,4552.29
2011-02-21,0.0,0.0004,4567.13,4556.15,4554.21
2011-02-22,0.0,0.0004,4569.05,4558.07,4556.13
2011-02-23,0.0,0.0004,4570.97,4559.99,4558.06
2011-02-24,0.0,0.0004,4572.89,4561.92,4559.98
2011-02-25,0.0,0.0004,4574.81,4563.84,4561.9
2011-02-28,0.0,0.0004,4576.74,4565.77,4563.83
2011-03-01,0.0,0.0004,4578.66,4567.69,4565.75
2011-03-02,0.0,0.0004,4580.58,4569.62,4567.68
2011-03-03,0.0,0.0004,4582.59,4571.63,4569.6
2011-03-04,0.0,0.0004,4584.6,4573.64,4571.62
2011-03-09,0.0,0.0004,4586.61,4575.65,4573.62
2011-03-10,0.0,0.0004,4588.62,4577.66,4575.64
2011-03-11,0.0,0.0004,4590.63,4579.67,4577.65
2011-03-14,0.0,0.0004,4592.64,4581.69,4579.66
2011-03-15,0.0,0.0004,4594.65,4583.7,4581.68
2011-03-16,0.0,0.0004,4596.66,4585.72,4583.69
2011-03-17,0.0,0.0004,4598.68,4587.73,4585.7
2011-03-18,0.0,0.0004,4600.69,4589.75,4587.72
2011-03-21,0.0,0.0004,4602.71,4591.77,4589.74
2011-03-22,0.0,0.0004,4604.72,4593.79,4591.75
2011-03-23,0.0,0.0004,4606.74,4595.81,4593.77
2011-03-24,0.0,0.0004,4608.76,4597.83,4595.8
2011-03-25,0.0,0.0004,4610.78,4599.85,4597.81
2011-03-28,0.0,0.0004,4612.8,4601.87,4599.84
2011-03-29,0.0,0.0004,4614.82,4603.9,4601.86
2011-03-30,0.0,0.0004,4616.84,4605.92,4603.88
2011-03-31,0.0,0.0004,4618.86,4607.94,4605.91
2011-04-01,0.0,0.0004,4620.89,4609.97,4607.93
2011-04-04,0.0,0.0004,4622.91,4612.0,4609.96
2011-04-05,0.0,0.0004,4624.94,4614.03,4611.98
2011-04-06,0.0,0.0004,4626.96,4616.05,4614.01
2011-04-07,0.0,0.0004,4628.99,4618.08,4616.04
2011-04-08,0.0,0.0004,4631.02,4620.12,4618.07
2011-04-11,0.0,0.0004,4633.05,4622.14,4620.1
2011-04-12,0.0,0.0004,4635.08,4624.18,4622.13
2011-04-13,0.0,0.0004,4637.11,4626.21,4624.17
2011-04-14,0.0,0.0004,4639.14,4628.25,4626.2
2011-04-15,0.0,0.0004,4641.17,4630.28,4628.23
2011-04-18,0.0,0.0004,4643.2,4632.32,4630.27
2011-04-19,0.0,0.0004,4645.24,4634.35,4632.3
2011-04-20,0.0,0.0004,4647.27,4636.39,4634.34
2011-04-25,0.0,0.0004,4649.35,4638.47,4636.38
2011-04-26,0.0,0.0004,4651.43,4640.55,4638.46
2011-04-27,0.0,0.0004,4653.51,4642.63,4640.54
2011-04-28,0.0,0.0004,4655.59,4644.72,4642.62
2011-04-29,0.0,0.0004,4657.67,4646.8,4644.7
2011-05-02,0.0,0.0004,4659.75,4648.88,4646.78
2011-05-03,0.0,0.0004,4661.83,4650.97,4648.87
2011-05-04,0.0,0.0004,4663.92,4653.05,4650.95
2011-05-05,0.0,0.0004,4666.0,4655.14,4653.04
2011-05-06,0.0,0.0004,4668.09,4657.23,4655.13
2011-05-09,0.0,0.0004,4670.17,4659.32,4657.22
2011-05-10,0.0,0.0004,4672.26,4661.41,4659.31
2011-05-11,0.0,0.0004,4674.35,4663.5,4661.39
2011-05-12,0.0,0.0004,4676.44,4665.59,4663.49
2011-05-13,0.0,0.0004,4678.53,4667.68,4665.58
2011-05-16,0.0,0.0004,4680.62,4669.78,4667.67
