date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2009-01-02,,,,,
2009-01-05,,,,,
2009-01-06,,,,,
2009-01-07,,,,,
2009-01-08,,,,,
2009-01-09,,,,,
2009-01-12,,,,,
2009-01-13,,,,,
2009-01-14,,,,,
2009-01-15,,,,,
2009-01-16,,,,,
2009-01-19,,,,,
2009-01-20,,,,,
2009-01-21,,,,,
2009-01-22,,,,,
2009-01-23,,,,,
2009-01-26,,,,,
2009-01-27,,,,,
2009-01-28,,,,,
2009-01-29,,,,,
2009-01-30,,,,,
2009-02-02,,,,,
2009-02-03,,,,,
2009-02-04,,,,,
2009-02-05,,,,,
2009-02-06,,,,,
2009-02-09,,,,,
2009-02-10,,,,,
2009-02-11,,,,,
2009-02-12,,,,,
2009-02-13,,,,,
2009-02-16,,,,,
2009-02-17,,,,,
2009-02-18,,,,,
2009-02-19,,,,,
2009-02-20,,,,,
2009-02-25,,,,,
2009-02-26,,,,,
2009-02-27,,,,,
2009-03-02,0.0707,0.0715,1667.4,1657.12,1656.32
2009-03-03,0.0704,0.0712,1672.08,1661.76,1660.96
2009-03-04,0.0704,0.0712,1672.87,1662.56,1661.76
2009-03-05,0.0711,0.0719,1664.64,1654.4,1653.6
2009-03-06,0.0709,0.0717,1668.7,1658.43,1656.95
2009-03-09,0.0702,0.071,1678.55,1668.21,1667.41
2009-03-10,0.07,0.0708,1681.95,1671.59,1670.79
2009-03-11,0.07,0.0708,1682.3,1671.94,1671.16
2009-03-12,0.0699,0.0707,1684.38,1674.01,1673.23
2009-03-13,0.0699,0.0707,1685.65,1675.28,1674.36
2009-03-16,0.0703,0.0711,1681.07,1670.74,1670.13
2009-03-17,0.0705,0.0713,1679.09,1668.78,1668.17
2009-03-18,0.0703,0.0711,1682.29,1671.96,1671.35
2009-03-19,0.0699,0.0707,1688.09,1677.73,1677.11
2009-03-20,0.0688,0.0696,1703.42,1692.93,1692.0
2009-03-23,0.0684,0.0692,1709.3,1698.77,1698.16
