date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2017-02-08,0.0534,0.0546,685.78,664.14,663.92
2017-02-09,0.0527,0.0539,698.96,676.9,676.67
2017-02-10,0.0521,0.0533,710.67,688.23,687.84
2017-02-13,0.0521,0.0533,710.9,688.46,688.23
2017-02-14,0.0522,0.0534,709.23,686.85,686.62
2017-02-15,0.0522,0.0534,709.49,687.1,686.85
2017-02-16,0.0525,0.0537,704.09,681.88,681.62
2017-02-17,0.0532,0.0544,691.53,669.73,669.25
2017-02-20,0.0527,0.0539,701.09,678.98,678.73
2017-02-21,0.0525,0.0537,705.11,682.87,682.62
2017-02-22,0.0518,0.053,718.69,696.01,695.75
2017-02-23,0.0512,0.0524,730.51,707.45,707.2
2017-02-24,0.0512,0.0524,731.22,708.15,707.45
2017-03-01,0.0513,0.0525,729.53,706.51,706.26
2017-03-02,0.0509,0.0521,737.64,714.36,714.1
2017-03-03,0.0511,0.0523,734.19,711.03,710.55
2017-03-06,0.0508,0.052,740.37,717.0,716.75
2017-03-07,0.051,0.0522,736.68,713.44,713.19
2017-03-08,0.0512,0.0524,733.01,709.9,709.64
2017-03-09,0.0518,0.053,721.62,698.88,698.63
2017-03-10,0.0514,0.0526,729.11,706.13,705.74
2017-03-13,0.0509,0.0521,739.15,715.84,715.61
2017-03-14,0.0516,0.0528,725.69,702.83,702.6
2017-03-15,0.0522,0.0534,714.36,691.87,691.68
2017-03-16,0.0517,0.0529,724.15,701.34,701.15
2017-03-17,0.0516,0.0528,726.38,703.51,703.21
2017-03-20,0.0515,0.0527,728.52,705.58,705.39
2017-03-21,0.0508,0.052,742.45,719.06,718.87
2017-03-22,0.0518,0.053,723.1,700.35,700.15
2017-03-23,0.0521,0.0533,717.58,695.01,694.81
2017-03-24,0.0518,0.053,723.66,700.89,700.58
2017-03-27,0.052,0.0532,720.01,697.36,697.17
2017-03-28,0.0516,0.0528,727.93,705.03,704.83
2017-03-29,0.0516,0.0528,728.13,705.23,705.03
2017-03-30,0.0517,0.0529,726.39,703.55,703.35
2017-03-31,0.0518,0.053,724.77,701.98,701.68
2017-04-03,0.0513,0.0525,734.7,711.59,711.39
2017-04-04,0.0516,0.0528,729.05,706.13,705.93
2017-04-05,0.0515,0.0527,731.2,708.21,708.01
2017-04-06,0.052,0.0532,721.73,699.05,698.85
2017-04-07,0.0525,0.0537,712.56,690.18,689.87
2017-04-10,0.0522,0.0534,718.47,695.91,695.71
2017-04-11,0.0521,0.0533,720.59,697.96,697.76
2017-04-12,0.0527,0.0539,709.38,687.12,686.92
2017-04-13,0.0525,0.0537,713.53,691.14,690.78
2017-04-17,0.0527,0.0539,709.94,687.67,687.48
2017-04-18,0.0526,0.0538,712.03,689.69,689.5
2017-04-19,0.0528,0.054,708.45,686.23,686.04
2017-04-20,0.0529,0.0541,706.92,684.76,684.41
2017-04-24,0.0529,0.0541,706.98,684.82,684.64
2017-04-25,0.0538,0.055,690.47,668.85,668.67
2017-04-26,0.0544,0.0556,679.75,658.47,658.3
2017-04-27,0.0538,0.055,690.83,669.2,669.02
2017-04-28,0.054,0.0552,687.47,665.95,665.67
2017-05-02,0.0538,0.055,691.3,669.66,669.49
2017-05-03,0.0535,0.0547,697.0,675.18,675.0
2017-05-04,0.0536,0.0548,695.34,673.58,673.4
2017-05-05,0.0536,0.0548,695.59,673.83,673.58
2017-05-08,0.0534,0.0546,699.47,677.59,677.41
2017-05-09,0.0531,0.0543,705.24,683.17,682.99
2017-05-10,0.053,0.0542,707.17,685.04,684.87
2017-05-11,0.0525,0.0537,716.79,694.35,694.18
2017-05-12,0.052,0.0532,726.61,703.85,703.61
2017-05-15,0.0513,0.0525,740.5,717.3,717.04
2017-05-16,0.0506,0.0518,754.66,731.0,730.74
2017-05-17,0.0497,0.0509,773.2,748.94,748.67
2017-05-18,0.0597,0.0609,593.73,575.28,575.05
