date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2017-02-08,0.1019,0.1031,756.70,754.33,754.04
2017-02-09,0.1019,0.1031,756.99,754.63,754.33
2017-02-10,0.1014,0.1026,758.27,755.90,755.61
2017-02-13,0.1011,0.1023,759.15,756.79,756.49
2017-02-14,0.1009,0.1021,759.83,757.47,757.18
2017-02-15,0.1011,0.1023,759.73,757.37,757.08
2017-02-16,0.1013,0.1025,759.63,757.27,756.98
2017-02-17,0.1022,0.1034,758.15,755.81,755.51
2017-02-20,0.1015,0.1027,759.81,757.47,757.17
2017-02-21,0.1009,0.1021,761.28,758.93,758.64
2017-02-22,0.1005,0.1017,762.36,760.01,759.72
2017-02-23,0.0994,0.1006,764.81,762.45,762.16
2017-02-24,0.0994,0.1006,765.10,762.74,762.45
2017-03-01,0.0993,0.1005,765.58,763.23,762.94
2017-03-02,0.0986,0.0998,767.24,764.89,764.60
2017-03-03,0.0992,0.1004,766.35,764.00,763.71
2017-03-06,0.0981,0.0993,768.80,766.44,766.16
2017-03-07,0.0978,0.0990,769.67,767.32,767.03
2017-03-08,0.0984,0.0996,768.78,766.43,766.14
2017-03-09,0.0992,0.1004,767.50,765.16,764.87
2017-03-10,0.0984,0.0996,769.35,767.01,766.72
2017-03-13,0.0973,0.0985,771.80,769.45,769.16
2017-03-14,0.0974,0.0986,771.88,769.54,769.25
2017-03-15,0.0985,0.0997,770.02,767.68,767.40
2017-03-16,0.0973,0.0985,772.65,770.31,770.02
2017-03-17,0.0977,0.0989,772.15,769.82,769.53
2017-03-20,0.0976,0.0988,772.63,770.30,770.01
2017-03-21,0.0970,0.0982,774.09,771.75,771.46
2017-03-22,0.0976,0.0988,773.20,770.87,770.59
2017-03-23,0.0982,0.0994,772.33,770.00,769.71
2017-03-24,0.0975,0.0987,773.97,771.64,771.36
2017-03-27,0.0963,0.0975,776.59,774.26,773.97
2017-03-28,0.0962,0.0974,777.07,774.74,774.45
2017-03-29,0.0963,0.0975,777.16,774.83,774.54
2017-03-30,0.0967,0.0979,776.66,774.34,774.05
2017-03-31,0.0970,0.0982,776.37,774.05,773.76
