date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2016-01-26,0.1628,0.1634,644.85,643.89,643.50
2016-01-27,0.1600,0.1606,649.77,648.80,648.41
2016-01-28,0.1598,0.1604,650.48,649.51,649.12
2016-01-29,0.1553,0.1559,658.23,657.25,656.87
2016-02-01,0.1554,0.1560,658.45,657.46,657.08
2016-02-02,0.1523,0.1529,663.96,662.96,662.59
2016-02-03,0.1547,0.1553,660.36,659.37,658.99
2016-02-04,0.1544,0.1550,661.23,660.24,659.86
2016-02-05,0.1565,0.1571,658.15,657.17,656.79
2016-02-10,0.1564,0.1570,658.70,657.72,657.34
2016-02-11,0.1555,0.1561,660.55,659.57,659.19
2016-02-12,0.1573,0.1579,657.99,657.01,656.63
2016-02-15,0.1565,0.1571,659.67,658.70,658.32
2016-02-16,0.1558,0.1564,661.20,660.22,659.84
2016-02-17,0.1549,0.1555,663.05,662.07,661.69
2016-02-18,0.1528,0.1534,666.88,665.89,665.51
2016-02-19,0.1538,0.1544,665.61,664.63,664.25
2016-02-22,0.1520,0.1526,668.95,667.96,667.58
2016-02-23,0.1510,0.1516,670.98,669.99,669.61
2016-02-24,0.1524,0.1530,669.04,668.06,667.68
2016-02-25,0.1507,0.1513,672.22,671.23,670.86
2016-02-26,0.1518,0.1524,670.78,669.80,669.42
2016-02-29,0.1523,0.1529,670.34,669.35,668.98
2016-03-01,0.1509,0.1515,673.02,672.03,671.65
2016-03-02,0.1486,0.1492,677.19,676.20,675.83
2016-03-03,0.1481,0.1487,678.39,677.40,677.03
2016-03-04,0.1447,0.1453,684.44,683.43,683.06
2016-03-07,0.1453,0.1459,683.80,682.80,682.43
2016-03-08,0.1470,0.1476,681.34,680.34,679.97
2016-03-09,0.1412,0.1418,691.43,690.42,690.05
2016-03-10,0.1406,0.1412,692.81,691.79,691.43
2016-03-11,0.1400,0.1406,694.19,693.17,692.81
2016-03-14,0.1378,0.1384,698.29,697.27,696.91
2016-03-15,0.1407,0.1413,693.72,692.71,692.35
2016-03-16,0.1435,0.1441,689.38,688.38,688.01
2016-03-17,0.1391,0.1397,697.16,696.14,695.78
2016-03-18,0.1374,0.1380,700.40,699.38,699.02
2016-03-21,0.1368,0.1374,701.78,700.76,700.40
2016-03-22,0.1363,0.1369,702.99,701.97,701.61
2016-03-23,0.1337,0.1343,707.80,706.77,706.42
2016-03-24,0.1370,0.1376,702.52,701.50,701.14
2016-03-28,0.1357,0.1363,705.08,704.06,703.71
2016-03-29,0.1348,0.1354,706.98,705.95,705.60
2016-03-30,0.1334,0.1340,709.73,708.70,708.34
2016-03-31,0.1361,0.1367,705.47,704.46,704.10
2016-04-01,0.1380,0.1386,702.62,701.61,701.25
2016-04-04,0.1360,0.1366,706.36,705.34,704.98
2016-04-05,0.1380,0.1386,703.34,702.33,701.97
2016-04-06,0.1376,0.1382,704.37,703.36,703.00
2016-04-07,0.1386,0.1392,703.06,702.05,701.69
2016-04-08,0.1371,0.1377,705.94,704.93,704.57
2016-04-11,0.1358,0.1364,708.49,707.47,707.11
2016-04-12,0.1343,0.1349,711.38,710.36,710.01
2016-04-13,0.1340,0.1346,712.24,711.23,710.87
2016-04-14,0.1311,0.1317,717.53,716.51,716.16
2016-04-15,0.1305,0.1311,718.91,717.88,717.53
2016-04-18,0.1286,0.1292,722.52,721.49,721.14
2016-04-19,0.1275,0.1281,724.76,723.72,723.38
2016-04-20,0.1279,0.1285,724.41,723.38,723.04
2016-04-22,0.1276,0.1282,725.28,724.24,723.90
2016-04-25,0.1277,0.1283,725.45,724.42,724.07
2016-04-26,0.1270,0.1276,727.00,725.97,725.62
2016-04-27,0.1273,0.1279,726.83,725.80,725.45
2016-04-28,0.1253,0.1259,730.61,729.58,729.24
2016-04-29,0.1266,0.1272,728.72,727.69,727.34
2016-05-02,0.1250,0.1256,731.82,730.78,730.44
2016-05-03,0.1256,0.1262,731.13,730.10,729.75
2016-05-04,0.1257,0.1263,731.30,730.27,729.92
2016-05-05,0.1267,0.1273,729.93,728.90,728.56
2016-05-06,0.1260,0.1266,731.47,730.45,730.10
2016-05-09,0.1262,0.1268,731.47,730.45,730.10
2016-05-10,0.1271,0.1277,730.29,729.26,728.92
2016-05-11,0.1234,0.1240,736.96,735.93,735.59
2016-05-12,0.1238,0.1244,736.61,735.59,735.24
2016-05-13,0.1234,0.1240,737.64,736.61,736.27
2016-05-16,0.1241,0.1247,736.78,735.76,735.41
2016-05-17,0.1246,0.1252,736.27,735.25,734.90
2016-05-18,0.1255,0.1261,735.08,734.06,733.72
2016-05-19,0.1271,0.1277,732.72,731.70,731.35
2016-05-20,0.1262,0.1268,734.59,733.57,733.22
2016-05-23,0.1270,0.1276,733.58,732.57,732.22
2016-05-24,0.1271,0.1277,733.76,732.75,732.40
2016-05-25,0.1276,0.1282,733.27,732.26,731.91
2016-05-27,0.1286,0.1292,731.94,730.94,730.59
2016-05-30,0.1295,0.1301,730.79,729.79,729.44
2016-05-31,0.1277,0.1283,734.15,733.15,732.80
2016-06-01,0.1281,0.1287,733.83,732.83,732.48
2016-06-02,0.1271,0.1277,735.85,734.85,734.50
2016-06-03,0.1260,0.1266,738.05,737.04,736.69
2016-06-06,0.1240,0.1246,741.76,740.74,740.40
2016-06-07,0.1233,0.1239,743.28,742.27,741.92
2016-06-08,0.1238,0.1244,742.78,741.77,741.43
2016-06-09,0.1228,0.1234,744.81,743.80,743.45
2016-06-10,0.1234,0.1240,744.14,743.13,742.79
2016-06-13,0.1254,0.1260,741.14,740.13,739.79
2016-06-14,0.1253,0.1259,741.65,740.65,740.30
2016-06-15,0.1256,0.1262,741.50,740.50,740.15
2016-06-16,0.1262,0.1268,740.85,739.85,739.50
2016-06-17,0.1262,0.1268,741.20,740.20,739.85
2016-06-20,0.1257,0.1263,742.38,741.38,741.03
2016-06-21,0.1256,0.1262,742.89,741.90,741.55
2016-06-22,0.1240,0.1246,745.90,744.90,744.55
2016-06-23,0.1246,0.1252,745.25,744.25,743.90
2016-06-24,0.1242,0.1248,746.26,745.26,744.91
2016-06-27,0.1240,0.1246,746.93,745.94,745.59
2016-06-28,0.1235,0.1241,748.11,747.12,746.77
2016-06-29,0.1224,0.1230,750.28,749.29,748.94
2016-06-30,0.1242,0.1248,747.64,746.65,746.31
2016-07-01,0.1243,0.1249,747.83,746.84,746.49
2016-07-04,0.1228,0.1234,750.65,749.66,749.31
2016-07-05,0.1226,0.1232,751.33,750.34,749.99
2016-07-06,0.1234,0.1240,750.35,749.36,749.02
2016-07-07,0.1241,0.1247,749.55,748.56,748.21
2016-07-08,0.1237,0.1243,750.55,749.57,749.22
2016-07-11,0.1220,0.1226,753.70,752.71,752.36
2016-07-12,0.1219,0.1225,754.21,753.22,752.87
2016-07-13,0.1225,0.1231,753.56,752.58,752.23
2016-07-14,0.1221,0.1227,754.57,753.58,753.24
2016-07-15,0.1220,0.1226,755.08,754.09,753.75
2016-07-18,0.1223,0.1229,754.93,753.95,753.60
2016-07-19,0.1220,0.1226,755.77,754.78,754.44
2016-07-20,0.1221,0.1227,755.95,754.97,754.62
2016-07-21,0.1217,0.1223,756.95,755.97,755.62
2016-07-22,0.1231,0.1237,755.01,754.03,753.69
2016-07-25,0.1234,0.1240,754.87,753.90,753.55
2016-07-26,0.1236,0.1242,754.89,753.92,753.57
2016-07-27,0.1235,0.1241,755.41,754.43,754.08
2016-07-28,0.1234,0.1240,755.92,754.95,754.60
2016-07-29,0.1239,0.1245,755.46,754.49,754.14
2016-08-01,0.1229,0.1235,757.42,756.45,756.10
2016-08-02,0.1221,0.1227,759.06,758.09,757.75
2016-08-03,0.1227,0.1233,758.44,757.48,757.13
2016-08-04,0.1231,0.1237,758.15,757.18,756.83
2016-08-05,0.1221,0.1227,760.11,759.14,758.79
2016-08-08,0.1213,0.1219,761.74,760.78,760.43
2016-08-09,0.1218,0.1224,761.28,760.32,759.97
2016-08-10,0.1209,0.1215,763.08,762.11,761.77
2016-08-11,0.1209,0.1215,763.43,762.46,762.11
2016-08-12,0.1209,0.1215,763.77,762.81,762.46
2016-08-15,0.1209,0.1215,764.12,763.16,762.81
2016-08-16,0.1208,0.1214,764.63,763.66,763.32
2016-08-17,0.1211,0.1217,764.49,763.53,763.18
